 $$SIS-525,96,21-5-24,9:47:47,53.389046,-1.437514,11,66,0*750C
 $$SIS-525,97,21-5-24,9:47:52,53.389046,-1.437513,11,65,0*43D6
 $$SIS-525,98,21-5-24,9:47:57,53.389042,-1.437516,11,65,0*B26D
 $$SIS-525,99,21-5-24,9:48:02,53.389042,-1.437521,11,65,0*3CD5
 $$SIS-525,100,21-5-24,9:48:07,53.389042,-1.437526,11,65,0*E593
 $$SIS-525,101,21-5-24,9:48:12,53.389042,-1.437526,11,65,0*3BB2
 $$SIS-525,102,21-5-24,9:48:17,53.389042,-1.437520,11,66,0*5733
 $$SIS-525,103,21-5-24,9:48:22,53.389046,-1.437515,11,67,0*2200
 $$SIS-525,104,21-5-24,9:48:27,53.389046,-1.437512,11,68,0*B02C
 $$SIS-525,105,21-5-24,9:48:32,53.389046,-1.437507,11,68,0*7684
 $$SIS-525,106,21-5-24,9:48:37,53.389046,-1.437507,11,67,0*35EC
 $$SIS-525,107,21-5-24,9:48:42,53.389046,-1.437506,11,67,0*36AC
 $$SIS-525,108,21-5-24,9:48:47,53.389046,-1.437512,11,67,0*0B6E
 $$SIS-525,109,21-5-24,9:48:52,53.389046,-1.437517,11,67,0*A283
 $$SIS-525,110,21-5-24,9:48:57,53.389046,-1.437512,11,67,0*6B56
 $$SIS-525,111,21-5-24,9:49:02,53.389046,-1.437508,11,67,0*4890
 $$SIS-525,112,21-5-24,9:49:07,53.389046,-1.437503,11,67,0*2372
 $$SIS-525,113,21-5-24,9:49:12,53.389046,-1.437501,11,68,0*1705
 $$SIS-525,114,21-5-24,9:49:17,53.389046,-1.437496,11,68,0*545F
 $$SIS-525,115,21-5-24,9:49:22,53.389046,-1.437496,11,67,0*B471
 $$SIS-525,116,21-5-24,9:49:27,53.389046,-1.437497,11,67,0*300B
 $$SIS-525,117,21-5-24,9:49:32,53.389038,-1.437495,11,67,0*D46A
 $$SIS-525,118,21-5-24,9:49:37,53.389038,-1.437493,11,67,0*408A
 $$SIS-525,119,21-5-24,9:49:42,53.389034,-1.437494,11,68,0*ED52
 $$SIS-525,120,21-5-24,9:49:47,53.389034,-1.437497,11,68,0*3FDC
 $$SIS-525,121,21-5-24,9:49:52,53.389030,-1.437494,11,69,0*B396
 $$SIS-525,122,21-5-24,9:49:57,53.389034,-1.437492,11,69,0*CE58
 $$SIS-525,123,21-5-24,9:50:02,53.389034,-1.437487,11,69,0*1264
 $$SIS-525,124,21-5-24,9:50:07,53.389034,-1.437485,11,69,0*DBB5
 $$SIS-525,125,21-5-24,9:50:12,53.389034,-1.437491,11,69,0*F63E
 $$SIS-525,126,21-5-24,9:50:17,53.389034,-1.437497,11,68,0*F4DF
 $$SIS-525,127,21-5-24,9:50:22,53.389038,-1.437495,11,68,0*2686
 $$SIS-525,128,21-5-24,9:50:27,53.389038,-1.437490,11,68,0*9F22
 $$SIS-525,129,21-5-24,9:50:32,53.389042,-1.437487,11,68,0*2BD5
 $$SIS-525,130,21-5-24,9:50:37,53.389038,-1.437487,11,68,0*21F4
 $$SIS-525,131,21-5-24,9:50:42,53.389038,-1.437491,12,68,0*32BA
 $$SIS-525,132,21-5-24,9:50:47,53.389038,-1.437492,12,69,0*4797
 $$SIS-525,133,21-5-24,9:50:52,53.389038,-1.437492,12,69,0*99B6
 $$SIS-525,134,21-5-24,9:50:57,53.389042,-1.437489,12,70,0*A1E3
 $$SIS-525,135,21-5-24,9:51:02,53.389042,-1.437492,12,70,0*6906
 $$SIS-525,136,21-5-24,9:51:07,53.389042,-1.437491,12,70,0*2B1B
 $$SIS-525,137,21-5-24,9:51:12,53.389042,-1.437487,12,69,0*28D2
 $$SIS-525,138,21-5-24,9:51:17,53.389042,-1.437483,12,69,0*7A55
 $$SIS-525,139,21-5-24,9:51:22,53.389042,-1.437485,12,69,0*ECC2
 $$SIS-525,140,21-5-24,9:51:27,53.389038,-1.437485,12,68,0*13A6
 $$SIS-525,141,21-5-24,9:51:32,53.389034,-1.437486,12,67,0*14D3
 $$SIS-525,142,21-5-24,9:51:37,53.389034,-1.437485,12,67,0*56CE
 $$SIS-525,143,21-5-24,9:51:42,53.389030,-1.437480,12,67,0*817E
 $$SIS-525,144,21-5-24,9:51:47,53.389034,-1.437476,12,66,0*FDDE
 $$SIS-525,145,21-5-24,9:51:52,53.389034,-1.437475,12,66,0*0EBB
 $$SIS-525,146,21-5-24,9:51:57,53.389034,-1.437469,12,66,0*BBB7
 $$SIS-525,147,21-5-24,9:52:02,53.389038,-1.437471,12,65,0*6DEB
 $$SIS-525,148,21-5-24,9:52:07,53.389038,-1.437474,12,65,0*D44F
 $$SIS-525,149,21-5-24,9:52:12,53.389038,-1.437472,12,65,0*50E6
 $$SIS-525,150,21-5-24,9:52:17,53.389038,-1.437475,12,64,0*6864
 $$SIS-525,151,21-5-24,9:52:22,53.389034,-1.437474,12,64,0*9779
 $$SIS-525,152,21-5-24,9:52:27,53.389034,-1.437473,12,64,0*498B
 $$SIS-525,153,21-5-24,9:52:32,53.389030,-1.437477,12,64,0*435A
 $$SIS-525,154,21-5-24,9:52:37,53.389030,-1.437478,12,64,0*D4B8
 $$SIS-525,155,21-5-24,9:52:42,53.389030,-1.437474,12,64,0*89CB
 $$SIS-525,156,21-5-24,9:52:47,53.389030,-1.437472,12,64,0*BC1A
 $$SIS-525,157,21-5-24,9:52:52,53.389030,-1.437476,12,65,0*C9E4
 $$SIS-525,158,21-5-24,9:52:57,53.389034,-1.437475,12,64,0*55E7
 $$SIS-525,159,21-5-24,9:53:02,53.389038,-1.437475,12,64,0*2EDD
 $$SIS-525,160,21-5-24,9:53:07,53.389038,-1.437472,12,64,0*60BC
 $$SIS-525,161,21-5-24,9:53:12,53.389065,-1.437436,12,65,0*5D36
 $$SIS-525,162,21-5-24,9:53:17,53.389065,-1.437437,12,65,0*D94C
 $$SIS-525,163,21-5-24,9:53:22,53.389065,-1.437440,12,64,0*8F32
 $$SIS-525,164,21-5-24,9:53:27,53.389065,-1.437444,12,63,0*99FB
 $$SIS-525,165,21-5-24,9:53:32,53.389061,-1.437445,12,63,0*E4E6
 $$SIS-525,166,21-5-24,9:53:37,53.389057,-1.437444,12,63,0*DA49
 $$SIS-525,167,21-5-24,9:53:42,53.389050,-1.437448,12,63,0*BD25
 $$SIS-525,168,21-5-24,9:53:47,53.389046,-1.437454,12,62,0*4F9B
 $$SIS-525,169,21-5-24,9:53:52,53.389046,-1.437460,12,62,0*BC9A
 $$SIS-525,170,21-5-24,9:53:57,53.389046,-1.437464,12,62,0*9E6C
 $$SIS-525,171,21-5-24,9:54:02,53.389042,-1.437466,12,62,0*74BA
 $$SIS-525,172,21-5-24,9:54:07,53.389038,-1.437473,12,62,0*B752
 $$SIS-525,173,21-5-24,9:54:12,53.389034,-1.437480,12,61,0*93F7
 $$SIS-525,174,21-5-24,9:54:17,53.389034,-1.437487,12,61,0*2DEA
 $$SIS-525,175,21-5-24,9:54:22,53.389034,-1.437489,12,60,0*A5B2
 $$SIS-525,176,21-5-24,9:54:27,53.389030,-1.437484,12,61,0*EBF7
 $$SIS-525,177,21-5-24,9:54:32,53.389030,-1.437478,12,62,0*8F27
 $$SIS-525,178,21-5-24,9:54:37,53.389042,-1.437537,12,63,0*BF51
 $$SIS-525,179,21-5-24,9:54:42,53.389042,-1.437524,12,62,0*2203
 $$SIS-525,180,21-5-24,9:54:47,53.389050,-1.437541,12,62,0*D4DD
 $$SIS-525,181,21-5-24,9:54:52,53.389046,-1.437529,12,61,0*D85F
 $$SIS-525,182,21-5-24,9:54:57,53.389042,-1.437517,12,61,0*3DA1
 $$SIS-525,183,21-5-24,9:55:02,53.389046,-1.437513,12,61,0*4A4A
 $$SIS-525,184,21-5-24,9:55:07,53.389046,-1.437507,12,60,0*8166
 $$SIS-525,185,21-5-24,9:55:12,53.389046,-1.437495,12,61,0*5357
 $$SIS-525,186,21-5-24,9:55:17,53.389046,-1.437486,12,62,0*275F
 $$SIS-525,187,21-5-24,9:55:22,53.389042,-1.437480,12,62,0*F9D7
 $$SIS-525,188,21-5-24,9:55:27,53.389038,-1.437477,12,62,0*649D
 $$SIS-525,189,21-5-24,9:55:32,53.389038,-1.437472,12,62,0*CD70
 $$SIS-525,190,21-5-24,9:55:37,53.389038,-1.437470,12,62,0*B50E
 $$SIS-525,191,21-5-24,9:55:42,53.389038,-1.437470,12,62,0*5D6D
 $$SIS-525,192,21-5-24,9:55:47,53.389034,-1.437469,12,62,0*478C
 $$SIS-525,193,21-5-24,9:55:52,53.389034,-1.437470,12,61,0*6D64
 $$SIS-525,194,21-5-24,9:55:57,53.389034,-1.437473,12,61,0*4F96
 $$SIS-525,195,21-5-24,9:56:02,53.389038,-1.437477,12,61,0*1ACF
 $$SIS-525,196,21-5-24,9:56:07,53.389038,-1.437477,12,61,0*7596
 $$SIS-525,197,21-5-24,9:56:12,53.389038,-1.437476,12,61,0*4094
 $$SIS-525,198,21-5-24,9:56:17,53.389042,-1.437470,12,61,0*604C
 $$SIS-525,199,21-5-24,9:56:22,53.389042,-1.437472,12,61,0*6A34
 $$SIS-525,200,21-5-24,9:56:27,53.389042,-1.437475,12,60,0*03DC
 $$SIS-525,201,21-5-24,9:56:32,53.389038,-1.437478,12,60,0*37F6
 $$SIS-525,202,21-5-24,9:56:37,53.389038,-1.437479,12,60,0*B38C
 $$SIS-525,203,21-5-24,9:56:42,53.389034,-1.437479,12,59,0*8683
 $$SIS-525,204,21-5-24,9:56:47,53.389038,-1.437477,12,60,0*272E
 $$SIS-525,205,21-5-24,9:56:52,53.389038,-1.437475,12,61,0*0858
 $$SIS-525,206,21-5-24,9:56:57,53.389042,-1.437471,12,61,0*4FD6
 $$SIS-525,207,21-5-24,9:57:02,53.389042,-1.437469,12,61,0*AA77
 $$SIS-525,208,21-5-24,9:57:07,53.389046,-1.437473,12,60,0*9BED
 $$SIS-525,209,21-5-24,9:57:12,53.389046,-1.437474,12,61,0*C357
 $$SIS-525,210,21-5-24,9:57:17,53.389046,-1.437468,12,61,0*A71B
 $$SIS-525,211,21-5-24,9:57:22,53.389050,-1.437467,12,61,0*22E3
 $$SIS-525,212,21-5-24,9:57:27,53.389046,-1.437465,12,60,0*6D5E
 $$SIS-525,213,21-5-24,9:57:32,53.389046,-1.437459,12,61,0*8090
 $$SIS-525,214,21-5-24,9:57:37,53.389046,-1.437458,12,62,0*3D55
 $$SIS-525,215,21-5-24,9:57:42,53.389046,-1.437460,12,62,0*4D06
 $$SIS-525,216,21-5-24,9:57:47,53.389050,-1.437464,12,63,0*5833
 $$SIS-525,217,21-5-24,9:57:52,53.389050,-1.437464,12,63,0*8612
 $$SIS-525,218,21-5-24,9:57:57,53.389050,-1.437456,12,63,0*3FD2
 $$SIS-525,219,21-5-24,9:58:02,53.389050,-1.437450,12,63,0*EB86
 $$SIS-525,220,21-5-24,9:58:07,53.389046,-1.437452,12,63,0*0398
 $$SIS-525,221,21-5-24,9:58:12,53.389046,-1.437454,12,63,0*8731
 $$SIS-525,222,21-5-24,9:58:17,53.389046,-1.437452,12,63,0*B2E0
 $$SIS-525,223,21-5-24,9:58:22,53.389046,-1.437443,12,63,0*FA99
 $$SIS-525,224,21-5-24,9:58:27,53.389042,-1.437441,12,63,0*7B57
 $$SIS-525,225,21-5-24,9:58:32,53.389046,-1.437459,12,63,0*ABD3
 $$SIS-525,226,21-5-24,9:58:37,53.389057,-1.437475,11,62,0*BD6C
 $$SIS-525,227,21-5-24,9:58:42,53.389050,-1.437475,11,62,0*6F10
 $$SIS-525,228,21-5-24,9:58:47,53.389046,-1.437474,12,61,0*0C58
 $$SIS-525,229,21-5-24,9:58:52,53.389042,-1.437479,12,60,0*F365
 $$SIS-525,230,21-5-24,9:58:57,53.389042,-1.437480,12,60,0*D911
 $$SIS-525,231,21-5-24,9:59:02,53.389042,-1.437476,12,60,0*7633
 $$SIS-525,232,21-5-24,9:59:07,53.389046,-1.437473,12,60,0*26B9
 $$SIS-525,233,21-5-24,9:59:12,53.389042,-1.437469,12,60,0*305A
 $$SIS-525,234,21-5-24,9:59:17,53.389038,-1.437466,12,60,0*1380
 $$SIS-525,235,21-5-24,9:59:22,53.389038,-1.437463,12,62,0*C633
 $$SIS-525,236,21-5-24,9:59:27,53.389038,-1.437459,12,62,0*F73D
 $$SIS-525,237,21-5-24,9:59:32,53.389038,-1.437460,12,63,0*6D3F
 $$SIS-525,238,21-5-24,9:59:37,53.389038,-1.437458,12,63,0*3B67
 $$SIS-525,239,21-5-24,9:59:42,53.389034,-1.437461,12,63,0*7836
 $$SIS-525,240,21-5-24,9:59:47,53.389030,-1.437468,12,62,0*B9A9
 $$SIS-525,241,21-5-24,9:59:52,53.389030,-1.437469,12,62,0*8CAB
 $$SIS-525,242,21-5-24,9:59:57,53.389027,-1.437467,12,62,0*9F29
 $$SIS-525,243,21-5-24,10:0:02,53.389027,-1.437466,12,62,0*027C
 $$SIS-525,244,21-5-24,10:0:07,53.389027,-1.437463,12,62,0*7A06
 $$SIS-525,245,21-5-24,10:0:12,53.389030,-1.437460,12,62,0*86CF
 $$SIS-525,246,21-5-24,10:0:17,53.389034,-1.437458,12,62,0*39B9
 $$SIS-525,247,21-5-24,10:0:22,53.389034,-1.437458,12,63,0*C296
 $$SIS-525,248,21-5-24,10:0:27,53.389034,-1.437462,12,63,0*52A9
 $$SIS-525,249,21-5-24,10:0:32,53.389034,-1.437468,12,63,0*6310
 $$SIS-525,250,21-5-24,10:0:37,53.389034,-1.437473,12,63,0*B6F7
 $$SIS-525,251,21-5-24,10:0:42,53.389038,-1.437475,12,63,0*DC3D
 $$SIS-525,252,21-5-24,10:0:47,53.389038,-1.437474,12,63,0*5847
 $$SIS-525,253,21-5-24,10:0:52,53.389038,-1.437474,12,62,0*B156
 $$SIS-525,254,21-5-24,10:0:57,53.389038,-1.437477,12,61,0*CAF4
 $$SIS-525,255,21-5-24,10:1:02,53.389038,-1.437479,12,61,0*1A98
 $$SIS-525,256,21-5-24,10:1:07,53.389038,-1.437479,12,61,0*75C1
 $$SIS-525,257,21-5-24,10:1:12,53.389034,-1.437484,12,61,0*7B43
 $$SIS-525,258,21-5-24,10:1:17,53.389038,-1.437484,12,60,0*5A3A
 $$SIS-525,259,21-5-24,10:1:22,53.389038,-1.437486,12,60,0*5042
 $$SIS-525,260,21-5-24,10:1:27,53.389038,-1.437486,12,60,0*AF88
 $$SIS-525,261,21-5-24,10:1:32,53.389038,-1.437478,12,61,0*635F
 $$SIS-525,262,21-5-24,10:1:37,53.389038,-1.437474,12,61,0*B916
 $$SIS-525,263,21-5-24,10:1:42,53.389038,-1.437470,12,61,0*CD9A
 $$SIS-525,264,21-5-24,10:1:47,53.389038,-1.437475,12,61,0*B5E0
 $$SIS-525,265,21-5-24,10:1:52,53.389038,-1.437480,12,61,0*4ABC
 $$SIS-525,266,21-5-24,10:1:57,53.389038,-1.437483,12,60,0*3F91
 $$SIS-525,267,21-5-24,10:2:02,53.389038,-1.437482,12,60,0*C525
 $$SIS-525,268,21-5-24,10:2:07,53.389038,-1.437475,12,60,0*EC57
 $$SIS-525,269,21-5-24,10:2:12,53.389038,-1.437484,12,59,0*8AA9
 $$SIS-525,270,21-5-24,10:2:17,53.389042,-1.437486,12,59,0*46EF
 $$SIS-525,271,21-5-24,10:2:22,53.389042,-1.437491,12,59,0*541E
 $$SIS-525,272,21-5-24,10:2:27,53.389042,-1.437492,12,60,0*134E
 $$SIS-525,273,21-5-24,10:2:32,53.389042,-1.437490,12,60,0*0B08
 $$SIS-525,274,21-5-24,10:2:37,53.389042,-1.437490,12,60,0*04BE
 $$SIS-525,275,21-5-24,10:2:42,53.389042,-1.437491,12,60,0*07FE
 $$SIS-525,276,21-5-24,10:2:47,53.389042,-1.437489,12,60,0*2E1D
 $$SIS-525,277,21-5-24,10:2:52,53.389038,-1.437487,12,60,0*3773
 $$SIS-525,278,21-5-24,10:2:57,53.389038,-1.437488,12,60,0*614F
 $$SIS-525,279,21-5-24,10:3:02,53.389038,-1.437485,12,60,0*9C67
 $$SIS-525,280,21-5-24,10:3:07,53.389038,-1.437480,12,60,0*80AA
 $$SIS-525,281,21-5-24,10:3:12,53.389034,-1.437478,12,61,0*CED4
 $$SIS-525,282,21-5-24,10:3:17,53.389034,-1.437476,12,61,0*D2FA
 $$SIS-525,283,21-5-24,10:3:22,53.389030,-1.437471,12,62,0*BE01
 $$SIS-525,284,21-5-24,10:3:27,53.389030,-1.437468,12,63,0*2B1E
 $$SIS-525,285,21-5-24,10:3:32,53.389038,-1.437485,12,65,0*B066
 $$SIS-525,286,21-5-24,10:3:37,53.389038,-1.437528,12,64,0*FAB4
 $$SIS-525,287,21-5-24,10:3:42,53.389034,-1.437522,12,63,0*A0FE
 $$SIS-525,288,21-5-24,10:3:47,53.389038,-1.437505,12,63,0*D996
 $$SIS-525,289,21-5-24,10:3:52,53.389042,-1.437494,12,63,0*A5EB
 $$SIS-525,290,21-5-24,10:3:57,53.389038,-1.437494,12,62,0*98FA
 $$SIS-525,291,21-5-24,10:4:02,53.389034,-1.437498,12,61,0*C835
 $$SIS-525,292,21-5-24,10:4:07,53.389030,-1.437496,12,61,0*9C04
 $$SIS-525,293,21-5-24,10:4:12,53.389034,-1.437496,12,61,0*0A3A
 $$SIS-525,294,21-5-24,10:4:17,53.389034,-1.437493,12,61,0*7240
 $$SIS-525,295,21-5-24,10:4:22,53.389034,-1.437490,12,61,0*931B
 $$SIS-525,296,21-5-24,10:4:27,53.389034,-1.437482,12,62,0*0C30
 $$SIS-525,297,21-5-24,10:4:32,53.389034,-1.437475,12,63,0*023B
 $$SIS-525,298,21-5-24,10:4:37,53.389034,-1.437468,12,63,0*FD25
 $$SIS-525,299,21-5-24,10:4:42,53.389034,-1.437463,12,63,0*11FD
 $$SIS-525,300,21-5-24,10:4:47,53.389034,-1.437461,12,63,0*B30C
 $$SIS-525,301,21-5-24,10:4:52,53.389034,-1.437458,12,64,0*9BAE
 $$SIS-525,302,21-5-24,10:4:57,53.389034,-1.437459,12,63,0*9A44
 $$SIS-525,303,21-5-24,10:5:02,53.389034,-1.437464,12,63,0*D6A3
 $$SIS-525,304,21-5-24,10:5:07,53.389034,-1.437476,12,63,0*7037
 $$SIS-525,305,21-5-24,10:5:12,53.389030,-1.437473,12,63,0*91C5
 $$SIS-525,306,21-5-24,10:5:17,53.389030,-1.437474,12,63,0*4F37
 $$SIS-525,307,21-5-24,10:5:22,53.389030,-1.437472,12,62,0*EE90
 $$SIS-525,308,21-5-24,10:5:27,53.389030,-1.437469,12,62,0*4B06
 $$SIS-525,309,21-5-24,10:5:32,53.389030,-1.437464,12,62,0*CB14
 $$SIS-525,310,21-5-24,10:5:37,53.389030,-1.437461,12,62,0*02C1
 $$SIS-525,311,21-5-24,10:5:42,53.389030,-1.437463,12,62,0*2CC5
 $$SIS-525,312,21-5-24,10:5:47,53.389027,-1.437467,12,63,0*E7EF
 $$SIS-525,313,21-5-24,10:5:52,53.389027,-1.437470,12,63,0*E720
 $$SIS-525,314,21-5-24,10:5:57,53.389023,-1.437471,12,62,0*7C9A
 $$SIS-525,315,21-5-24,10:6:02,53.389023,-1.437468,12,62,0*C094
 $$SIS-525,316,21-5-24,10:6:07,53.389023,-1.437466,12,61,0*85EA
 $$SIS-525,317,21-5-24,10:6:12,53.389023,-1.437466,12,61,0*5BCB
 $$SIS-525,318,21-5-24,10:6:17,53.389023,-1.437465,12,61,0*B8E7
